0, 159.21525144577026
1, 80.43450397253036
2, 49.62738772574812
3, 48.96597968507558
4, 40.74704422429204
5, 33.919040305539966
6, 31.61787574016489
7, 25.998406192695256
8, 23.761955089357798
9, 19.46608057350045
10, 18.6849737670982
11, 13.769412859185707
12, 16.52127809327692
13, 15.357843227052898
14, 18.238515920552715
15, 10.87397865516688
16, 7.030840042952132
17, 9.9276431092822
18, 7.445150511256862
19, 8.333474503299843
20, 7.50992191166945
21, 9.989356849390433
22, 6.1347421021610025
23, 5.165389092412542
24, 7.208166610831573
25, 6.77488727869064
26, 5.4633953485219395
27, 6.633645596959925
28, 2.7480715098464388
29, 2.3754230225979667
30, 1.3253162771359184
31, 5.287199750011694
32, 0.6808008524410176
33, 2.3408732088522712
34, 2.5935273170477005
35, 0.07024158645614846
36, 1.9348371382247767
37, 0.19505152904208817
38, 4.0615563971950746
39, 3.0221313268734136
40, 0.020080981279532895
41, 0.0010078317771311913
42, 5.379261445634014
43, 0.022050500605311895
44, 0.10631252375001526
45, 0.3931899355734405
46, 0.00011953764687458306
47, 1.9987481514735053
48, 0.0011655945777123236
49, 0.00018341557433067306
50, 0.4689452611340552
51, 0.00258019717661941
52, 7.100183617933609e-05
53, 1.8313019139414608
54, 1.8917111887523677
55, 0.00037843160323017657
56, 0.0005731699371451348
57, 0.0008748621871110974
58, 0.13895762140220097
59, 1.232494403536827e-05
60, 0.016837255883461272
61, 0.0009216807522844693
62, 0.031038271117488477
63, 0.0008336164804531267
64, 3.7718664660869514
65, 1.0967477080465193e-06
66, 2.076169405734075
67, 0.005131155118029827
68, 0.6695834830333629
69, 0.8592172577749589
70, 0.0023460377866342703
71, 2.004451383919521
72, 0.033288669863972706
73, 0.6827306307842234
74, 0.0014921726908766139
75, 0.6034162743905626
76, 1.918978361612718e-05
77, 0.0007198089538795362
78, 0.8558889485544275
79, 4.9299545838432236e-08
80, 7.789853634709192e-05
81, 0.00029571155886342157
82, 0.00013011451594012273
83, 1.9965067275500044
84, 0.0013199568308918015
85, 6.302108496829736e-07
86, 0.01156535055093126
87, 0.18728659560148517
88, 6.331750844666803e-08
89, 2.8532740230917716e-07
90, 0.27591428385969446
91, 4.78736823396857e-07
92, 2.6560359707924494e-08
93, 9.037728868021595e-06
94, 0.06553910331063026
95, 8.028820175684616e-09
96, 7.625058003172955e-09
97, 8.459795307696791e-07
98, 0.0040212682966648435
99, 1.8062303435958347e-05
Entities: []
Tokens: [('The', '', 2), ('ship', '', 2), ('was', '', 2), ('docked', '', 2), ('in', '', 2), ('the', '', 2), ('bay', '', 2), ('.', '', 2)]
Entities: []
Tokens: [('Dogs', '', 2), ('like', '', 2), ('running', '', 2), ('in', '', 2), ('the', '', 2), ('park', '', 2), ('.', '', 2)]
Entities: []
Tokens: [('Runners', '', 2), ('jog', '', 2), ('on', '', 2), ('a', '', 2), ('track', '', 2), ('.', '', 2)]
Entities: [('runway', 'LOC')]
Tokens: [('The', '', 2), ('plane', '', 2), ('landed', '', 2), ('on', '', 2), ('a', '', 2), ('runway', 'LOC', 3), ('.', '', 2)]
Entities: [('room', 'LOC')]
Tokens: [('The', '', 2), ('room', 'LOC', 3), ('was', '', 2), ('full', '', 2), ('.', '', 2)]
Entities: [('hangar', 'LOC')]
Tokens: [('The', '', 2), ('plane', '', 2), ('is', '', 2), ('in', '', 2), ('the', '', 2), ('hangar', 'LOC', 3), ('next', '', 2), ('to', '', 2), ('the', '', 2), ('red', '', 2), ('helicopter', '', 2), ('.', '', 2)]
